loan_status,loan_amnt,term,int_rate,installment,sub_grade,emp_length,annual_inc,purpose,dti,delinq_2yrs,inq_last_6mths,open_acc,revol_bal,revol_util,total_acc,fico_score,fico_class,home_ownership_MORTGAGE,home_ownership_RENT,verif_stat,year_issue,month_issue,year_ecl,month_ecl,geo_loc,geo_loc_ns,geo_loc_we
1,7100.0,36,15.27,247.07,3,10.0,40000.0,2,16.08,0.0,1.0,6.0,5367.0,62.4,76.0,672,1,1,0,1,2011,11,1,7,1,1,1
1,10000.0,36,9.91,322.25,2,6.0,80000.0,1,20.05,0.0,1.0,7.0,14811.0,72.6,76.0,727,1,0,1,1,2011,11,2,11,1,1,1
1,6000.0,36,12.69,201.27,2,5.0,51000.0,1,19.91,0.0,0.0,11.0,12283.0,74.4,76.0,672,1,0,1,2,2011,11,1,2,1,1,1
1,10400.0,36,16.29,367.13,4,10.0,65000.0,1,24.57,0.0,1.0,10.0,15719.0,90.9,76.0,672,1,0,1,2,2011,11,2,8,1,1,1
1,2000.0,36,12.42,66.84,2,3.0,25056.0,4,20.79,1.0,0.0,12.0,2730.0,43.3,76.0,672,1,1,0,1,2011,11,1,3,3,2,1
1,8000.0,36,16.29,282.41,4,4.0,75000.0,1,17.52,0.0,1.0,15.0,21050.0,65.1,76.0,667,0,1,0,3,2011,11,3,8,1,1,1
1,10000.0,36,14.27,343.09,3,10.0,40000.0,1,11.67,0.0,1.0,5.0,9516.0,76.7,76.0,692,1,0,1,3,2011,11,2,3,3,2,1
1,12000.0,36,11.71,396.92,2,10.0,83000.0,1,17.99,0.0,1.0,7.0,12632.0,70.2,76.0,712,1,0,1,1,2011,11,1,10,1,1,1
1,16000.0,60,15.96,388.75,3,7.0,61000.0,1,20.52,0.0,1.0,14.0,13990.0,67.3,76.0,712,1,1,0,3,2011,12,2,12,2,1,2
1,4500.0,36,6.62,138.17,1,2.0,42000.0,4,25.17,0.0,2.0,10.0,24868.0,39.7,76.0,747,2,0,1,1,2011,11,2,2,1,1,1
1,12000.0,60,19.03,311.49,5,5.0,80000.0,1,17.16,0.0,2.0,9.0,15405.0,65.8,76.0,672,1,0,1,3,2011,12,1,3,1,1,1
1,10000.0,36,10.65,325.74,2,4.0,45000.0,1,19.28,0.0,2.0,8.0,9695.0,69.2,76.0,717,1,0,1,2,2011,11,1,9,1,1,1
1,28000.0,60,20.89,755.77,6,2.0,80000.0,1,18.77,0.0,1.0,11.0,16824.0,90.5,76.0,682,1,0,1,3,2011,12,1,11,4,2,2
1,4000.0,36,10.65,130.3,2,10.0,90000.0,1,9.57,0.0,0.0,13.0,17051.0,81.4,76.0,692,1,1,0,1,2011,11,1,1,4,2,2
1,12000.0,36,6.03,365.23,1,4.0,75000.0,1,11.68,0.0,2.0,14.0,11703.0,22.2,76.0,777,2,0,1,1,2011,11,1,3,1,1,1
1,12000.0,36,16.77,426.47,4,4.0,98000.0,1,6.22,0.0,2.0,6.0,18151.0,89.0,76.0,667,0,0,1,3,2011,11,1,2,4,2,2
1,20000.0,36,13.49,678.61,3,1.0,118560.0,1,10.54,0.0,2.0,22.0,24605.0,31.4,76.0,717,1,1,0,3,2011,11,2,4,4,2,2
1,8000.0,36,7.9,250.33,1,2.0,72000.0,1,6.4,0.0,2.0,5.0,19531.0,45.1,76.0,747,2,0,1,1,2011,11,2,3,1,1,1
1,20000.0,36,11.71,661.52,2,3.0,120000.0,1,17.33,0.0,0.0,15.0,47136.0,79.2,76.0,707,1,1,0,3,2011,11,2,10,4,2,2
1,20000.0,36,12.42,668.31,2,7.0,77000.0,1,20.06,0.0,1.0,12.0,18868.0,62.5,76.0,717,1,0,1,3,2011,11,3,8,3,2,1
1,3500.0,36,7.9,109.52,1,3.0,60000.0,2,8.1,0.0,0.0,6.0,3426.0,3.4,76.0,727,1,1,0,1,2011,11,1,5,3,2,1
0,1300.0,36,14.27,44.61,3,4.0,60000.0,2,7.8,0.0,1.0,7.0,7676.0,97.8,76.0,697,1,0,1,1,2011,12,1,2,4,2,2
1,7500.0,36,15.27,260.99,3,4.0,45000.0,1,6.51,0.0,2.0,7.0,7534.0,64.3,76.0,672,1,0,1,2,2011,11,1,10,1,1,1
1,6925.0,36,11.71,229.06,2,6.0,25000.0,1,21.74,0.0,0.0,7.0,11588.0,87.8,76.0,682,1,0,1,2,2011,11,1,3,2,1,2
0,15000.0,36,15.27,521.97,3,10.0,48000.0,1,18.63,0.0,1.0,13.0,12313.0,88.6,76.0,687,1,0,1,1,2011,11,1,6,1,1,1
1,8000.0,36,12.69,268.36,2,6.0,40800.0,1,7.44,0.0,1.0,5.0,5522.0,42.5,76.0,702,1,1,0,2,2011,11,1,7,4,2,2
1,5375.0,36,12.69,180.31,2,5.0,18000.0,1,17.0,0.0,0.0,9.0,5631.0,60.3,76.0,667,0,0,1,1,2011,11,1,7,3,2,1
1,2500.0,36,12.69,83.87,2,0.0,42500.0,1,13.5,0.0,0.0,6.0,15444.0,84.8,76.0,672,1,0,1,2,2011,11,1,2,2,1,2
1,17625.0,36,8.9,559.66,1,1.0,45000.0,1,24.67,0.0,1.0,18.0,11148.0,44.5,76.0,737,1,0,1,3,2011,11,2,2,4,2,2
0,6000.0,36,15.27,208.79,3,10.0,66000.0,4,23.38,0.0,3.0,9.0,1297.0,11.6,76.0,662,0,1,0,3,2011,11,1,11,1,1,1
0,20000.0,60,16.77,494.59,4,10.0,110000.0,1,5.5,0.0,1.0,5.0,16096.0,92.5,76.0,727,1,0,1,3,2011,12,2,3,1,1,1
1,2800.0,36,10.65,91.21,2,2.0,90000.0,4,18.83,1.0,2.0,8.0,2309.0,52.5,76.0,707,1,1,0,1,2011,12,3,8,3,2,1
1,12000.0,36,7.51,373.33,1,4.0,32000.0,1,19.05,0.0,1.0,11.0,10521.0,51.7,76.0,742,2,0,1,1,2011,11,1,4,2,1,2
0,6625.0,36,12.69,222.24,2,3.0,24947.3,1,21.55,0.0,1.0,12.0,11475.0,77.4,76.0,687,1,0,1,1,2011,11,2,4,1,1,1
1,14675.0,36,12.69,492.28,2,7.0,40000.0,1,16.95,0.0,3.0,8.0,24715.0,52.8,76.0,692,1,1,0,2,2011,11,2,10,1,1,1
1,15000.0,36,11.71,496.14,2,7.0,74000.0,1,15.97,0.0,0.0,7.0,13132.0,56.6,76.0,712,1,0,1,3,2011,11,1,3,1,1,1
1,12000.0,36,7.9,375.49,1,3.0,70000.0,1,11.09,0.0,0.0,22.0,9718.0,10.2,76.0,742,2,0,1,2,2011,11,2,1,4,2,2
1,13000.0,36,8.9,412.8,1,8.0,44100.0,1,25.12,0.0,1.0,14.0,12842.0,66.5,76.0,732,1,0,1,1,2011,11,2,4,4,2,2
1,12000.0,36,10.65,390.88,2,10.0,55000.0,1,16.87,0.0,1.0,5.0,21047.0,70.6,76.0,732,1,0,1,1,2011,11,2,8,4,2,2
1,10000.0,36,16.29,353.01,4,10.0,35000.0,1,5.76,0.0,3.0,6.0,7550.0,84.8,76.0,667,0,0,1,2,2011,11,1,11,4,2,2
1,11550.0,36,16.77,410.47,4,10.0,83954.0,1,10.65,0.0,2.0,14.0,26454.0,79.2,76.0,662,0,0,1,1,2011,11,2,10,1,1,1
1,12000.0,60,14.65,283.28,3,1.0,35000.0,1,22.18,0.0,1.0,7.0,9145.0,69.3,76.0,707,1,0,1,1,2011,12,1,3,1,1,1
1,28000.0,36,7.9,876.13,1,8.0,82000.0,1,4.77,0.0,3.0,6.0,15173.0,69.0,76.0,752,2,1,0,3,2011,11,1,9,3,2,1
0,17400.0,60,14.65,410.76,3,4.0,43000.0,1,11.25,0.0,1.0,6.0,11576.0,69.7,76.0,732,1,1,0,2,2011,12,2,1,1,1,1
1,13000.0,36,6.03,395.67,1,10.0,73000.0,1,5.34,0.0,3.0,7.0,11039.0,55.8,76.0,782,2,1,0,1,2011,11,2,8,1,1,1
1,17000.0,36,13.49,576.82,3,5.0,37000.0,1,15.73,0.0,1.0,7.0,17465.0,91.4,76.0,717,1,0,1,1,2011,11,1,10,1,1,1
1,6000.0,36,14.65,206.97,3,4.0,30000.0,1,15.68,0.0,1.0,11.0,2427.0,22.3,76.0,667,0,0,1,1,2011,11,2,2,1,1,1
1,20000.0,36,10.65,651.47,2,0.0,65000.0,1,6.72,0.0,0.0,13.0,11983.0,67.0,76.0,722,1,0,1,3,2011,11,1,10,1,1,1
0,1100.0,36,14.65,37.95,3,5.0,36000.0,3,12.2,0.0,2.0,9.0,15876.0,87.2,76.0,672,1,1,0,1,2011,11,2,7,1,1,1
1,10000.0,36,7.9,312.91,1,4.0,75000.0,4,7.5,0.0,0.0,7.0,5911.0,31.4,76.0,732,1,0,1,2,2011,11,1,4,1,1,1
1,7000.0,36,9.91,225.58,2,5.0,54008.0,1,8.64,0.0,0.0,11.0,11823.0,58.8,76.0,697,1,0,1,3,2011,11,1,5,4,2,2
1,14000.0,36,10.65,456.03,2,2.0,85000.0,1,17.39,0.0,2.0,6.0,11483.0,82.0,76.0,722,1,1,0,2,2011,11,1,7,4,2,2
1,5000.0,36,6.62,153.52,1,10.0,54000.0,1,13.91,0.0,2.0,16.0,1848.0,5.4,76.0,767,2,1,0,1,2011,11,3,10,1,1,1
1,8500.0,36,6.62,260.99,1,4.0,84000.0,1,17.21,0.0,0.0,19.0,31503.0,55.0,76.0,737,1,1,0,2,2011,11,2,8,4,2,2
1,19750.0,60,16.77,488.4,4,5.0,66500.0,1,14.29,0.0,2.0,12.0,5888.0,69.3,76.0,702,1,1,0,3,2011,12,2,9,4,2,2
1,21000.0,36,10.65,684.04,2,6.0,53004.0,4,2.06,0.0,0.0,6.0,4643.0,25.3,76.0,722,1,1,0,3,2011,12,1,11,4,2,2
1,12000.0,36,6.62,368.45,1,6.0,71151.0,1,18.57,0.0,0.0,12.0,15725.0,80.6,76.0,732,1,0,1,1,2011,11,3,6,4,2,2
1,9000.0,36,7.51,280.0,1,7.0,125000.0,1,9.16,0.0,1.0,10.0,19268.0,51.6,76.0,737,1,1,0,3,2011,11,3,4,1,1,1
1,18000.0,36,18.64,656.54,5,10.0,180000.0,1,11.95,0.0,0.0,8.0,13363.0,94.1,76.0,662,0,0,1,3,2011,12,2,4,3,2,1
1,8000.0,36,16.29,282.41,4,10.0,63000.0,1,14.57,0.0,2.0,16.0,8380.0,81.5,76.0,667,0,0,1,2,2011,11,3,12,3,2,1
0,26000.0,60,19.03,674.89,5,10.0,72000.0,1,22.22,0.0,1.0,9.0,22279.0,81.4,76.0,677,1,0,1,3,2011,12,1,1,1,1,1
1,28000.0,60,10.65,603.92,2,5.0,64936.0,1,8.91,0.0,0.0,7.0,13595.0,62.1,76.0,757,2,0,1,2,2011,12,3,9,4,2,2
0,5500.0,60,19.42,143.95,5,8.0,25000.0,4,10.56,0.0,0.0,5.0,4816.0,56.7,76.0,687,1,0,1,3,2011,11,1,3,3,2,1
1,10000.0,36,10.65,325.74,2,10.0,44000.0,4,18.22,0.0,0.0,9.0,15657.0,93.8,76.0,717,1,0,1,2,2011,11,2,7,2,1,2
1,20000.0,36,11.71,661.52,2,10.0,57000.0,1,22.74,0.0,0.0,10.0,18306.0,67.1,76.0,707,1,0,1,3,2011,11,1,5,4,2,2
1,7000.0,36,16.77,248.77,4,1.0,45000.0,1,22.21,0.0,2.0,14.0,7370.0,51.2,76.0,662,0,0,1,3,2011,11,1,10,3,2,1
1,10000.0,36,13.49,339.31,3,8.0,72000.0,1,8.68,0.0,2.0,9.0,4966.0,47.3,76.0,687,1,1,0,1,2011,11,2,2,1,1,1
1,10000.0,36,16.77,355.39,4,10.0,44000.0,1,12.9,0.0,1.0,7.0,11415.0,71.3,76.0,662,0,0,1,1,2011,11,2,8,1,1,1
0,10000.0,36,11.71,330.76,2,10.0,60000.0,1,19.92,0.0,0.0,10.0,18604.0,82.7,76.0,697,1,0,1,3,2011,11,2,12,2,1,2
1,20000.0,36,10.65,651.47,2,9.0,65000.0,1,14.36,0.0,0.0,7.0,20236.0,79.7,76.0,722,1,0,1,3,2011,11,3,2,1,1,1
1,6000.0,36,12.69,201.27,2,1.0,65000.0,1,5.41,0.0,1.0,8.0,14079.0,66.7,76.0,682,1,0,1,2,2011,11,1,10,4,2,2
1,16000.0,36,17.27,572.6,4,10.0,65000.0,1,19.81,1.0,2.0,11.0,5389.0,26.6,76.0,667,0,0,1,1,2011,11,2,1,2,1,2
1,3400.0,36,9.91,109.57,2,6.0,125000.0,1,16.95,0.0,0.0,18.0,32998.0,90.2,76.0,707,1,1,0,3,2011,11,2,2,3,2,1
1,6000.0,36,13.49,203.59,3,2.0,22500.0,1,8.32,0.0,1.0,5.0,5552.0,81.6,76.0,682,1,1,0,1,2011,11,1,11,1,1,1
0,7000.0,36,7.9,219.04,1,10.0,47000.0,1,14.37,0.0,2.0,6.0,14089.0,82.4,76.0,727,1,1,0,1,2011,11,2,5,4,2,2
1,7875.0,60,19.42,206.11,5,6.0,25000.0,1,19.82,0.0,1.0,12.0,6992.0,50.7,76.0,667,0,0,1,2,2011,11,1,7,3,2,1
1,21000.0,60,21.28,571.44,6,10.0,109992.0,4,10.89,0.0,0.0,13.0,32913.0,86.2,76.0,667,0,1,0,3,2011,12,3,11,1,1,1
1,17000.0,36,6.62,521.97,1,6.0,78301.0,1,13.85,0.0,1.0,11.0,2700.0,4.8,76.0,777,2,1,0,3,2011,11,2,3,1,1,1
1,6000.0,36,9.91,193.35,2,6.0,54516.0,3,10.43,0.0,1.0,12.0,8516.0,52.9,76.0,707,1,0,1,1,2011,11,3,7,1,1,1
1,9500.0,36,6.62,291.69,1,10.0,43000.0,1,19.28,0.0,0.0,8.0,5240.0,69.9,76.0,737,1,1,0,2,2011,11,2,6,3,2,1
0,5000.0,36,14.27,171.55,3,0.0,24000.0,4,1.75,0.0,1.0,6.0,233.0,17.9,76.0,697,1,0,1,2,2011,11,1,6,4,2,2
0,5400.0,36,16.29,190.63,4,1.0,32000.0,4,20.03,0.0,1.0,9.0,11114.0,89.6,76.0,662,0,0,1,1,2011,11,1,6,3,2,1
0,12000.0,60,19.91,317.33,5,6.0,36500.0,1,22.22,0.0,0.0,7.0,7554.0,71.9,76.0,667,0,0,1,3,2011,12,1,8,3,2,1
1,12775.0,36,9.91,411.68,2,10.0,38000.0,1,20.94,0.0,2.0,9.0,17675.0,84.6,76.0,722,1,1,0,2,2011,11,2,3,1,1,1
1,5000.0,36,17.58,179.72,4,0.0,21600.0,4,5.33,1.0,0.0,2.0,1749.0,70.0,76.0,667,0,0,1,3,2011,11,1,8,4,2,2
1,15000.0,60,19.91,396.66,5,2.0,41500.0,1,17.93,1.0,1.0,7.0,2923.0,32.1,76.0,667,0,0,1,3,2011,12,2,1,3,2,1
1,15600.0,36,13.49,529.32,3,3.0,75000.0,1,18.53,0.0,0.0,19.0,12343.0,87.5,76.0,692,1,1,0,3,2011,11,1,2,2,1,2
0,5050.0,60,21.67,138.53,6,10.0,67517.64,4,10.45,0.0,1.0,3.0,365.0,18.2,76.0,672,1,1,0,1,2011,11,1,4,4,2,2
1,12000.0,60,18.25,306.36,4,3.0,34500.0,1,22.61,0.0,0.0,9.0,9292.0,96.8,76.0,697,1,0,1,2,2011,12,2,11,2,1,2
1,24000.0,60,18.64,617.83,5,5.0,120000.0,2,15.33,1.0,2.0,17.0,19719.0,45.8,76.0,692,1,1,0,3,2011,12,2,12,1,1,1
1,25000.0,60,12.42,561.44,2,4.0,54600.0,4,12.09,0.0,1.0,8.0,14433.0,19.0,76.0,767,2,1,0,3,2011,12,1,12,4,2,2
1,12000.0,36,16.29,423.61,4,5.0,72000.0,1,16.33,1.0,3.0,10.0,16431.0,69.0,76.0,662,0,1,0,1,2011,11,2,4,1,1,1
1,10000.0,36,12.69,335.45,2,4.0,70000.0,1,13.53,0.0,1.0,11.0,10826.0,78.6,76.0,697,1,0,1,1,2011,11,1,8,4,2,2
1,2400.0,36,9.91,77.34,2,0.0,46000.0,3,18.78,0.0,1.0,15.0,2041.0,23.0,76.0,712,1,0,1,1,2011,11,1,11,1,1,1
1,5825.0,36,14.27,199.85,3,4.0,25000.0,1,20.21,0.0,1.0,9.0,13097.0,74.8,76.0,677,1,0,1,3,2011,11,1,2,1,1,1
1,20000.0,36,11.71,661.52,2,10.0,65000.0,1,21.05,0.0,0.0,12.0,23496.0,67.5,76.0,712,1,0,1,3,2011,11,2,5,4,2,2
1,16000.0,36,11.71,529.22,2,7.0,47000.0,1,19.43,0.0,0.0,14.0,12439.0,63.0,76.0,702,1,0,1,2,2011,11,1,10,1,1,1
1,1500.0,36,9.91,48.34,2,4.0,25632.0,4,2.72,0.0,2.0,2.0,531.0,4.7,76.0,797,2,1,0,1,2011,11,3,4,2,1,2
0,12000.0,60,8.9,248.52,1,10.0,70000.0,1,9.65,0.0,0.0,13.0,143.0,0.4,76.0,772,2,1,0,1,2011,12,2,1,4,2,2
1,6000.0,36,6.03,182.62,1,10.0,30000.0,4,5.6,0.0,0.0,10.0,4888.0,8.5,76.0,772,2,1,0,2,2011,11,2,1,3,2,1
1,12100.0,60,17.27,302.48,4,3.0,50000.0,2,11.5,0.0,0.0,8.0,5579.0,33.0,76.0,687,1,0,1,2,2011,12,1,4,4,2,2
0,20000.0,60,14.27,468.17,3,10.0,60000.0,1,7.42,0.0,1.0,4.0,12367.0,66.8,76.0,737,1,1,0,3,2011,12,2,12,3,2,1
1,8500.0,36,7.9,265.97,1,10.0,25000.0,1,11.62,0.0,1.0,8.0,163.0,3.2,76.0,737,1,1,0,3,2011,11,3,10,3,2,1
1,15600.0,36,7.9,488.13,1,10.0,43000.0,1,20.01,0.0,0.0,7.0,6565.0,63.6,76.0,727,1,1,0,3,2011,11,1,12,1,1,1
1,10000.0,36,12.42,334.16,2,5.0,65000.0,1,15.07,0.0,0.0,9.0,9416.0,63.2,76.0,687,1,1,0,2,2011,11,1,5,4,2,2
1,2400.0,36,12.42,80.2,2,10.0,78000.0,1,9.82,1.0,0.0,10.0,13099.0,97.0,76.0,697,1,1,0,1,2011,11,3,10,1,1,1
1,12000.0,60,7.9,242.75,1,6.0,102000.0,3,8.09,0.0,0.0,9.0,2875.0,6.2,76.0,797,2,1,0,1,2011,11,2,4,1,1,1
0,19000.0,60,20.3,506.57,5,10.0,60000.0,1,17.24,0.0,3.0,13.0,15005.0,79.8,76.0,692,1,1,0,2,2011,12,2,8,4,2,2
0,10000.0,36,15.96,351.38,3,9.0,51000.0,1,9.39,0.0,3.0,10.0,10504.0,89.8,76.0,677,1,0,1,1,2011,11,1,12,4,2,2
1,26375.0,60,17.58,663.75,4,10.0,158000.0,1,22.66,0.0,1.0,14.0,38876.0,82.2,76.0,717,1,1,0,3,2011,12,2,6,1,1,1
1,10000.0,36,11.71,330.76,2,2.0,21000.0,1,12.23,0.0,1.0,8.0,10787.0,88.2,76.0,717,1,0,1,2,2011,11,2,4,4,2,2
0,12600.0,60,20.3,335.93,5,6.0,65000.0,1,20.05,0.0,1.0,9.0,24707.0,90.5,76.0,667,0,1,0,2,2011,12,3,1,4,2,2
1,6000.0,36,10.65,195.44,2,0.0,110000.0,2,15.82,1.0,0.0,14.0,36708.0,40.2,76.0,687,1,1,0,2,2011,11,2,12,2,1,2
1,12800.0,36,12.42,427.72,2,0.0,56000.0,1,24.66,0.0,1.0,14.0,11869.0,72.8,76.0,707,1,0,1,3,2011,11,1,3,2,1,2
1,13000.0,60,15.96,315.86,3,10.0,135800.0,1,11.99,0.0,2.0,11.0,26003.0,79.0,76.0,697,1,1,0,2,2011,12,2,1,1,1,1
1,8000.0,36,7.9,250.33,1,2.0,72000.0,4,11.52,0.0,1.0,13.0,27569.0,65.2,76.0,732,1,0,1,1,2011,11,1,5,1,1,1
1,6975.0,36,9.91,224.77,2,5.0,102000.0,1,20.79,1.0,1.0,10.0,21479.0,81.4,76.0,712,1,1,0,2,2011,11,2,2,3,2,1
1,12000.0,60,16.77,296.75,4,2.0,65000.0,1,18.2,0.0,1.0,12.0,14458.0,53.5,76.0,687,1,1,0,3,2011,11,2,2,1,1,1
1,5000.0,36,6.62,153.52,1,4.0,80000.0,4,0.81,1.0,0.0,8.0,830.0,3.4,76.0,752,2,0,1,1,2011,11,1,4,1,1,1
1,17000.0,36,11.71,562.3,2,10.0,101000.0,1,14.66,0.0,0.0,9.0,16868.0,59.8,76.0,702,1,1,0,3,2011,11,2,12,4,2,2
0,12800.0,36,12.42,427.72,2,4.0,38000.0,1,22.58,0.0,2.0,7.0,7829.0,93.2,76.0,717,1,0,1,1,2011,11,1,10,4,2,2
1,1600.0,36,8.9,50.81,1,10.0,67171.0,4,17.67,0.0,0.0,8.0,3376.0,30.4,76.0,702,1,0,1,1,2011,11,2,2,1,1,1
0,18800.0,60,20.89,507.45,6,10.0,56791.0,1,14.11,1.0,0.0,10.0,22908.0,87.4,76.0,672,1,0,1,1,2011,12,2,2,1,1,1
1,12000.0,36,11.71,396.92,2,4.0,36000.0,1,19.13,0.0,0.0,6.0,11360.0,88.1,76.0,697,1,1,0,2,2011,11,1,5,3,2,1
1,28000.0,36,7.9,876.13,1,10.0,111000.0,1,16.36,0.0,2.0,9.0,16419.0,30.1,76.0,762,2,0,1,3,2011,11,2,3,1,1,1
1,20000.0,60,12.69,451.9,2,5.0,72000.0,1,29.73,0.0,1.0,12.0,29009.0,61.1,76.0,747,2,1,0,3,2011,12,2,1,4,2,2
1,5000.0,36,9.91,161.13,2,10.0,53000.0,4,17.32,0.0,1.0,7.0,15647.0,81.1,76.0,712,1,0,1,2,2011,11,3,4,3,2,1
1,19000.0,36,13.49,644.68,3,3.0,115000.0,3,13.18,0.0,1.0,5.0,704.0,32.0,76.0,707,1,1,0,2,2011,11,1,7,1,1,1
0,8000.0,36,9.91,257.8,2,4.0,47000.0,1,22.24,0.0,2.0,4.0,16649.0,76.7,76.0,722,1,0,1,1,2011,11,1,4,3,2,1
1,7200.0,36,17.58,258.79,4,10.0,40000.0,1,21.54,0.0,0.0,6.0,14408.0,94.8,76.0,662,0,0,1,1,2011,11,1,11,1,1,1
1,2400.0,36,9.91,77.34,2,2.0,45000.0,1,18.69,0.0,0.0,18.0,3787.0,49.2,76.0,692,1,0,1,1,2011,11,1,6,2,1,2
0,25000.0,60,19.03,648.93,5,2.0,87000.0,1,22.25,0.0,1.0,11.0,6180.0,24.3,76.0,682,1,1,0,3,2011,12,1,12,3,2,1
1,12000.0,36,10.65,390.88,2,2.0,36400.0,1,26.64,0.0,1.0,13.0,8076.0,28.4,76.0,722,1,0,1,1,2011,11,3,1,4,2,2
1,15000.0,60,15.96,364.46,3,8.0,90000.0,1,14.35,0.0,1.0,9.0,13499.0,59.2,76.0,707,1,1,0,1,2011,12,1,8,4,2,2
1,19200.0,60,18.25,490.17,4,4.0,45000.0,1,15.2,0.0,1.0,12.0,16509.0,80.4,76.0,677,1,0,1,3,2011,12,2,9,4,2,2
1,9500.0,36,11.71,314.23,2,5.0,80000.0,1,13.99,0.0,0.0,9.0,10231.0,37.1,76.0,692,1,1,0,1,2011,11,1,4,3,2,1
1,20000.0,60,15.96,485.94,3,10.0,45000.0,1,18.88,0.0,1.0,11.0,13630.0,57.0,76.0,712,1,0,1,3,2011,12,2,11,1,1,1
1,9000.0,36,12.69,301.91,2,0.0,45000.0,1,18.35,0.0,0.0,9.0,12305.0,94.7,76.0,687,1,0,1,1,2011,11,1,1,1,1,1
1,16000.0,36,7.9,500.65,1,6.0,68000.0,1,20.84,1.0,0.0,5.0,4392.0,38.5,76.0,747,2,1,0,3,2011,11,2,1,2,1,2
1,19600.0,36,9.91,631.61,2,3.0,60000.0,4,16.2,0.0,4.0,12.0,4590.0,21.5,76.0,742,2,1,0,3,2011,11,1,8,3,2,1
1,18800.0,60,13.49,432.49,3,10.0,58000.0,1,23.63,0.0,2.0,7.0,29779.0,66.8,76.0,727,1,1,0,3,2011,12,3,8,1,1,1
0,20000.0,60,18.25,510.6,4,10.0,51400.0,1,11.49,0.0,0.0,16.0,22331.0,84.9,76.0,682,1,1,0,3,2011,12,2,5,1,1,1
1,20000.0,36,7.9,625.81,1,10.0,63000.0,1,18.32,0.0,1.0,11.0,5474.0,12.0,76.0,757,2,1,0,3,2011,11,2,3,1,1,1
1,12000.0,36,14.27,411.71,3,3.0,72000.0,1,16.4,1.0,0.0,7.0,24844.0,95.9,76.0,692,1,0,1,1,2011,11,3,11,1,1,1
1,8000.0,36,12.42,267.33,2,3.0,50000.0,1,13.32,0.0,1.0,8.0,7691.0,71.9,76.0,702,1,0,1,1,2011,11,1,9,1,1,1
1,28000.0,60,12.69,632.66,2,3.0,67000.0,1,17.64,0.0,0.0,8.0,12555.0,81.0,76.0,732,1,1,0,3,2011,12,2,12,1,1,1
1,6000.0,36,14.27,205.86,3,4.0,93000.0,1,7.64,0.0,0.0,9.0,11596.0,70.3,76.0,667,0,0,1,1,2011,11,1,6,1,1,1
1,16000.0,36,6.03,486.97,1,6.0,109000.0,4,12.45,0.0,2.0,9.0,30174.0,30.3,76.0,772,2,1,0,2,2011,11,2,12,4,2,2
1,19600.0,36,9.91,631.61,2,8.0,45000.0,1,22.53,0.0,2.0,7.0,18696.0,82.7,76.0,727,1,0,1,1,2011,11,3,9,3,2,1
1,11500.0,36,7.9,359.84,1,2.0,55000.0,1,4.45,0.0,0.0,7.0,12593.0,68.1,76.0,732,1,1,0,2,2011,11,1,9,4,2,2
1,3000.0,36,12.42,100.25,2,2.0,28800.0,1,24.38,0.0,2.0,7.0,6016.0,36.5,76.0,702,1,0,1,1,2011,11,1,11,1,1,1
1,5000.0,36,7.9,156.46,1,0.0,53000.0,3,17.23,0.0,0.0,12.0,4691.0,36.1,76.0,707,1,0,1,1,2011,12,1,10,1,1,1
0,7000.0,36,12.42,233.91,2,7.0,54000.0,1,12.84,0.0,3.0,12.0,7568.0,78.8,76.0,692,1,1,0,1,2011,11,2,8,3,2,1
1,23325.0,36,15.27,811.66,3,6.0,65000.0,1,14.99,0.0,1.0,4.0,28435.0,95.5,76.0,727,1,1,0,3,2011,11,2,7,2,1,2
1,22200.0,36,12.69,744.7,2,10.0,225000.0,4,5.14,0.0,0.0,8.0,10698.0,55.4,76.0,692,1,0,1,2,2011,11,3,6,1,1,1
1,14675.0,60,17.27,366.85,4,6.0,34500.0,1,24.52,0.0,1.0,12.0,12253.0,89.4,76.0,687,1,0,1,3,2011,12,1,2,1,1,1
0,14400.0,60,12.69,325.37,2,7.0,75000.0,1,16.06,0.0,1.0,6.0,28675.0,69.3,76.0,732,1,0,1,3,2011,12,2,10,3,2,1
1,12000.0,60,19.03,311.49,5,4.0,65000.0,1,15.3,1.0,1.0,9.0,11601.0,68.6,76.0,667,0,1,0,1,2011,12,2,2,4,2,2
0,15000.0,36,7.9,469.36,1,9.0,31000.0,1,9.83,0.0,0.0,9.0,10222.0,52.4,76.0,747,2,1,0,2,2011,11,2,8,3,2,1
1,15850.0,60,13.49,364.63,3,10.0,36000.0,1,27.6,0.0,3.0,10.0,18088.0,57.8,76.0,727,1,1,0,3,2011,12,1,1,3,2,1
1,12000.0,36,13.49,407.17,3,1.0,46000.0,1,16.28,0.0,2.0,10.0,11743.0,82.7,76.0,692,1,1,0,1,2011,11,2,5,1,1,1
0,1800.0,36,12.69,60.39,2,2.0,25000.0,4,17.66,0.0,0.0,2.0,673.0,96.1,76.0,722,1,0,1,1,2011,11,1,4,3,2,1
0,3200.0,60,9.91,67.85,2,2.0,30000.0,2,12.44,0.0,0.0,7.0,2186.0,61.2,76.0,742,2,1,0,1,2011,11,3,10,1,1,1
1,17000.0,36,16.77,604.16,4,0.0,90000.0,1,15.41,1.0,1.0,12.0,15341.0,81.6,76.0,667,0,0,1,2,2011,11,1,7,4,2,2
